"time","tps"
"2025-04-23 00:06:13 UTC","46"
"2025-04-23 00:06:16 UTC","49"
"2025-04-23 00:06:19 UTC","53"
"2025-04-23 00:06:22 UTC","49"
"2025-04-23 00:06:25 UTC","48"
"2025-04-23 00:06:28 UTC","47"
"2025-04-23 00:06:31 UTC","48"
"2025-04-23 00:06:34 UTC","45"
"2025-04-23 00:06:37 UTC","43"
"2025-04-23 00:06:41 UTC","39"
"2025-04-23 00:06:44 UTC","38"
"2025-04-23 00:06:47 UTC","44"
"2025-04-23 00:06:50 UTC","43"
"2025-04-23 00:06:53 UTC","46"
"2025-04-23 00:06:56 UTC","48"
"2025-04-23 00:06:59 UTC","48"
"2025-04-23 00:07:02 UTC","46"
"2025-04-23 00:07:05 UTC","48"
"2025-04-23 00:07:08 UTC","51"
"2025-04-23 00:07:11 UTC","53"
"2025-04-23 00:07:14 UTC","50"
"2025-04-23 00:07:17 UTC","47"
"2025-04-23 00:07:20 UTC","49"
"2025-04-23 00:07:23 UTC","48"
"2025-04-23 00:07:26 UTC","48"
"2025-04-23 00:07:29 UTC","47"
"2025-04-23 00:07:32 UTC","51"
"2025-04-23 00:07:35 UTC","50"
"2025-04-23 00:07:38 UTC","44"
"2025-04-23 00:07:41 UTC","49"
"2025-04-23 00:07:44 UTC","44"
"2025-04-23 00:07:47 UTC","43"
"2025-04-23 00:07:50 UTC","44"
"2025-04-23 00:07:53 UTC","46"
"2025-04-23 00:07:56 UTC","49"
"2025-04-23 00:07:59 UTC","47"
"2025-04-23 00:08:02 UTC","50"
"2025-04-23 00:08:05 UTC","45"
"2025-04-23 00:08:08 UTC","49"
"2025-04-23 00:08:11 UTC","50"
"2025-04-23 00:08:14 UTC","45"
"2025-04-23 00:08:17 UTC","47"
"2025-04-23 00:08:20 UTC","48"
"2025-04-23 00:08:23 UTC","46"
"2025-04-23 00:08:26 UTC","40"
"2025-04-23 00:08:29 UTC","40"
"2025-04-23 00:08:32 UTC","41"
"2025-04-23 00:08:35 UTC","42"
"2025-04-23 00:08:38 UTC","40"
"2025-04-23 00:08:41 UTC","43"
"2025-04-23 00:08:44 UTC","37"
"2025-04-23 00:08:47 UTC","43"
"2025-04-23 00:08:50 UTC","41"
"2025-04-23 00:08:53 UTC","49"
"2025-04-23 00:08:56 UTC","44"
"2025-04-23 00:08:59 UTC","43"
"2025-04-23 00:09:02 UTC","37"
"2025-04-23 00:09:05 UTC","36"
"2025-04-23 00:09:08 UTC","41"
"2025-04-23 00:09:11 UTC","45"
"2025-04-23 00:09:14 UTC","41"
"2025-04-23 00:09:17 UTC","45"
"2025-04-23 00:09:20 UTC","48"
"2025-04-23 00:09:23 UTC","49"
"2025-04-23 00:09:26 UTC","48"
"2025-04-23 00:09:29 UTC","47"
"2025-04-23 00:09:32 UTC","43"
"2025-04-23 00:09:35 UTC","39"
"2025-04-23 00:09:38 UTC","40"
"2025-04-23 00:09:41 UTC","42"
"2025-04-23 00:09:44 UTC","45"
"2025-04-23 00:09:47 UTC","43"
"2025-04-23 00:09:50 UTC","45"
"2025-04-23 00:09:53 UTC","50"
"2025-04-23 00:09:56 UTC","48"
"2025-04-23 00:09:59 UTC","50"
"2025-04-23 00:10:02 UTC","47"
"2025-04-23 00:10:05 UTC","53"
"2025-04-23 00:10:08 UTC","66"
"2025-04-23 00:10:11 UTC","58"
"2025-04-23 00:10:14 UTC","63"
"2025-04-23 00:10:17 UTC","66"
"2025-04-23 00:10:20 UTC","67"
"2025-04-23 00:10:23 UTC","62"
"2025-04-23 00:10:26 UTC","62"
"2025-04-23 00:10:29 UTC","66"
"2025-04-23 00:10:32 UTC","69"
"2025-04-23 00:10:35 UTC","72"
"2025-04-23 00:10:38 UTC","66"
"2025-04-23 00:10:41 UTC","67"
"2025-04-23 00:10:44 UTC","65"
"2025-04-23 00:10:47 UTC","70"
"2025-04-23 00:10:50 UTC","65"
"2025-04-23 00:10:53 UTC","65"
"2025-04-23 00:10:56 UTC","66"
"2025-04-23 00:10:59 UTC","65"
"2025-04-23 00:11:02 UTC","60"
"2025-04-23 00:11:05 UTC","60"
"2025-04-23 00:11:08 UTC","58"
"2025-04-23 00:11:11 UTC","60"
"2025-04-23 00:11:14 UTC","60"
"2025-04-23 00:11:17 UTC","63"
"2025-04-23 00:11:20 UTC","62"
"2025-04-23 00:11:23 UTC","57"
"2025-04-23 00:11:26 UTC","59"
"2025-04-23 00:11:29 UTC","63"
"2025-04-23 00:11:32 UTC","62"
"2025-04-23 00:11:35 UTC","60"
"2025-04-23 00:11:38 UTC","62"
"2025-04-23 00:11:41 UTC","66"
"2025-04-23 00:11:44 UTC","64"
"2025-04-23 00:11:47 UTC","68"
"2025-04-23 00:11:50 UTC","66"
"2025-04-23 00:11:53 UTC","69"
"2025-04-23 00:11:56 UTC","68"
"2025-04-23 00:11:59 UTC","62"
"2025-04-23 00:12:02 UTC","63"
"2025-04-23 00:12:05 UTC","63"
"2025-04-23 00:12:08 UTC","59"
"2025-04-23 00:12:11 UTC","59"
"2025-04-23 00:12:14 UTC","62"
"2025-04-23 00:12:17 UTC","64"
"2025-04-23 00:12:20 UTC","63"
"2025-04-23 00:12:23 UTC","66"
"2025-04-23 00:12:26 UTC","62"
"2025-04-23 00:12:29 UTC","66"
"2025-04-23 00:12:32 UTC","72"
"2025-04-23 00:12:35 UTC","67"
"2025-04-23 00:12:38 UTC","62"
"2025-04-23 00:12:41 UTC","55"
"2025-04-23 00:12:44 UTC","56"
"2025-04-23 00:12:47 UTC","64"
"2025-04-23 00:12:50 UTC","57"
"2025-04-23 00:12:53 UTC","57"
"2025-04-23 00:12:56 UTC","70"
"2025-04-23 00:12:59 UTC","65"
"2025-04-23 00:13:02 UTC","59"
"2025-04-23 00:13:05 UTC","67"
"2025-04-23 00:13:08 UTC","61"
"2025-04-23 00:13:11 UTC","62"
"2025-04-23 00:13:14 UTC","58"
"2025-04-23 00:13:17 UTC","63"
"2025-04-23 00:13:20 UTC","64"
"2025-04-23 00:13:23 UTC","58"
"2025-04-23 00:13:26 UTC","63"
"2025-04-23 00:13:29 UTC","60"
"2025-04-23 00:13:32 UTC","62"
"2025-04-23 00:13:35 UTC","60"
"2025-04-23 00:13:38 UTC","63"
"2025-04-23 00:13:41 UTC","59"
"2025-04-23 00:13:44 UTC","58"
"2025-04-23 00:13:47 UTC","62"
"2025-04-23 00:13:50 UTC","66"
"2025-04-23 00:13:53 UTC","63"
"2025-04-23 00:13:56 UTC","56"
"2025-04-23 00:13:59 UTC","59"
"2025-04-23 00:14:02 UTC","67"
"2025-04-23 00:14:05 UTC","67"
"2025-04-23 00:14:08 UTC","66"
"2025-04-23 00:14:11 UTC","56"
"2025-04-23 00:14:14 UTC","57"
"2025-04-23 00:14:17 UTC","67"
"2025-04-23 00:14:20 UTC","62"
"2025-04-23 00:14:23 UTC","60"
"2025-04-23 00:14:26 UTC","62"
"2025-04-23 00:14:29 UTC","58"
"2025-04-23 00:14:32 UTC","56"
"2025-04-23 00:14:35 UTC","63"
"2025-04-23 00:14:38 UTC","63"
"2025-04-23 00:14:41 UTC","57"
"2025-04-23 00:14:44 UTC","63"
"2025-04-23 00:14:47 UTC","60"
"2025-04-23 00:14:50 UTC","59"
"2025-04-23 00:14:53 UTC","58"
"2025-04-23 00:14:56 UTC","63"
"2025-04-23 00:14:59 UTC","63"
"2025-04-23 00:15:02 UTC","66"
"2025-04-23 00:15:05 UTC","66"
"2025-04-23 00:15:08 UTC","68"
"2025-04-23 00:15:11 UTC","63"
"2025-04-23 00:15:14 UTC","63"
"2025-04-23 00:15:17 UTC","65"
"2025-04-23 00:15:20 UTC","71"
"2025-04-23 00:15:23 UTC","66"
"2025-04-23 00:15:26 UTC","62"
"2025-04-23 00:15:29 UTC","63"
"2025-04-23 00:15:32 UTC","65"
"2025-04-23 00:15:35 UTC","59"
"2025-04-23 00:15:38 UTC","61"
"2025-04-23 00:15:41 UTC","58"
"2025-04-23 00:15:44 UTC","61"
"2025-04-23 00:15:47 UTC","61"
"2025-04-23 00:15:50 UTC","58"
"2025-04-23 00:15:53 UTC","57"
"2025-04-23 00:15:56 UTC","60"
"2025-04-23 00:15:59 UTC","54"
"2025-04-23 00:16:02 UTC","58"
"2025-04-23 00:16:05 UTC","50"
"2025-04-23 00:16:08 UTC","54"
"2025-04-23 00:16:11 UTC","69"
"2025-04-23 00:16:14 UTC","61"
"2025-04-23 00:16:17 UTC","59"
"2025-04-23 00:16:20 UTC","51"
"2025-04-23 00:16:23 UTC","61"
"2025-04-23 00:16:26 UTC","67"
"2025-04-23 00:16:29 UTC","63"
"2025-04-23 00:16:32 UTC","59"
"2025-04-23 00:16:35 UTC","64"
"2025-04-23 00:16:38 UTC","65"
"2025-04-23 00:16:41 UTC","57"
"2025-04-23 00:16:44 UTC","60"
"2025-04-23 00:16:47 UTC","61"
"2025-04-23 00:16:50 UTC","62"
"2025-04-23 00:16:53 UTC","60"
"2025-04-23 00:16:56 UTC","62"
"2025-04-23 00:16:59 UTC","60"
"2025-04-23 00:17:02 UTC","58"
"2025-04-23 00:17:05 UTC","60"
"2025-04-23 00:17:08 UTC","58"
"2025-04-23 00:17:11 UTC","59"
"2025-04-23 00:17:14 UTC","63"
"2025-04-23 00:17:17 UTC","52"
"2025-04-23 00:17:20 UTC","55"
"2025-04-23 00:17:23 UTC","56"
"2025-04-23 00:17:27 UTC","70"
"2025-04-23 00:17:30 UTC","63"
"2025-04-23 00:17:33 UTC","56"
"2025-04-23 00:17:36 UTC","64"
"2025-04-23 00:17:39 UTC","63"
"2025-04-23 00:17:42 UTC","58"
"2025-04-23 00:17:45 UTC","61"
"2025-04-23 00:17:48 UTC","60"
"2025-04-23 00:17:51 UTC","64"
"2025-04-23 00:17:54 UTC","61"
"2025-04-23 00:17:57 UTC","61"
"2025-04-23 00:18:00 UTC","61"
"2025-04-23 00:18:03 UTC","58"
"2025-04-23 00:18:06 UTC","60"
"2025-04-23 00:18:09 UTC","54"
"2025-04-23 00:18:12 UTC","67"
"2025-04-23 00:18:15 UTC","64"
"2025-04-23 00:18:18 UTC","61"
"2025-04-23 00:18:21 UTC","58"
"2025-04-23 00:18:24 UTC","57"
"2025-04-23 00:18:27 UTC","64"
"2025-04-23 00:18:30 UTC","59"
"2025-04-23 00:18:33 UTC","53"
"2025-04-23 00:18:36 UTC","58"
"2025-04-23 00:18:39 UTC","61"
"2025-04-23 00:18:42 UTC","64"
"2025-04-23 00:18:45 UTC","63"
"2025-04-23 00:18:48 UTC","64"
"2025-04-23 00:18:51 UTC","59"
"2025-04-23 00:18:54 UTC","59"
"2025-04-23 00:18:57 UTC","62"
"2025-04-23 00:19:00 UTC","58"
"2025-04-23 00:19:03 UTC","55"
"2025-04-23 00:19:06 UTC","60"
"2025-04-23 00:19:09 UTC","58"
"2025-04-23 00:19:12 UTC","58"
"2025-04-23 00:19:15 UTC","55"
"2025-04-23 00:19:18 UTC","57"
"2025-04-23 00:19:21 UTC","56"
"2025-04-23 00:19:24 UTC","55"
"2025-04-23 00:19:27 UTC","57"
"2025-04-23 00:19:30 UTC","56"
"2025-04-23 00:19:33 UTC","58"
"2025-04-23 00:19:36 UTC","67"
"2025-04-23 00:19:39 UTC","60"
"2025-04-23 00:19:42 UTC","54"
"2025-04-23 00:19:45 UTC","53"
"2025-04-23 00:19:48 UTC","58"
"2025-04-23 00:19:51 UTC","59"
"2025-04-23 00:19:54 UTC","61"
"2025-04-23 00:19:57 UTC","54"
"2025-04-23 00:20:00 UTC","57"
"2025-04-23 00:20:03 UTC","61"
"2025-04-23 00:20:06 UTC","67"
"2025-04-23 00:20:09 UTC","63"
"2025-04-23 00:20:12 UTC","62"
"2025-04-23 00:20:15 UTC","59"
"2025-04-23 00:20:18 UTC","60"
"2025-04-23 00:20:21 UTC","63"
"2025-04-23 00:20:24 UTC","60"
"2025-04-23 00:20:27 UTC","63"
"2025-04-23 00:20:30 UTC","58"
"2025-04-23 00:20:33 UTC","57"
"2025-04-23 00:20:36 UTC","51"
"2025-04-23 00:20:39 UTC","55"
"2025-04-23 00:20:42 UTC","63"
"2025-04-23 00:20:45 UTC","57"
"2025-04-23 00:20:48 UTC","56"
"2025-04-23 00:20:51 UTC","66"
"2025-04-23 00:20:54 UTC","61"
"2025-04-23 00:20:57 UTC","59"
"2025-04-23 00:21:00 UTC","59"
"2025-04-23 00:21:03 UTC","57"
"2025-04-23 00:21:06 UTC","57"
"2025-04-23 00:21:09 UTC","57"
"2025-04-23 00:21:12 UTC","53"
"2025-04-23 00:21:15 UTC","52"
"2025-04-23 00:21:18 UTC","52"
"2025-04-23 00:21:21 UTC","56"
"2025-04-23 00:21:24 UTC","55"
"2025-04-23 00:21:27 UTC","53"
"2025-04-23 00:21:30 UTC","59"
"2025-04-23 00:21:33 UTC","65"
"2025-04-23 00:21:36 UTC","57"
"2025-04-23 00:21:39 UTC","54"
"2025-04-23 00:21:42 UTC","62"
"2025-04-23 00:21:45 UTC","61"
"2025-04-23 00:21:48 UTC","56"
"2025-04-23 00:21:51 UTC","56"
"2025-04-23 00:21:54 UTC","60"
"2025-04-23 00:21:57 UTC","52"
"2025-04-23 00:22:00 UTC","61"
"2025-04-23 00:22:03 UTC","57"
"2025-04-23 00:22:06 UTC","61"
"2025-04-23 00:22:09 UTC","60"
"2025-04-23 00:22:12 UTC","58"
"2025-04-23 00:22:15 UTC","63"
"2025-04-23 00:22:18 UTC","62"
"2025-04-23 00:22:21 UTC","64"
"2025-04-23 00:22:24 UTC","65"
"2025-04-23 00:22:27 UTC","69"
"2025-04-23 00:22:30 UTC","65"
"2025-04-23 00:22:33 UTC","56"
"2025-04-23 00:22:36 UTC","64"
"2025-04-23 00:22:39 UTC","59"
"2025-04-23 00:22:42 UTC","56"
"2025-04-23 00:22:45 UTC","57"
"2025-04-23 00:22:48 UTC","55"
"2025-04-23 00:22:51 UTC","58"
"2025-04-23 00:22:54 UTC","58"
"2025-04-23 00:22:57 UTC","55"
"2025-04-23 00:23:00 UTC","51"
"2025-04-23 00:23:03 UTC","56"
"2025-04-23 00:23:06 UTC","61"
"2025-04-23 00:23:09 UTC","62"
"2025-04-23 00:23:12 UTC","55"
"2025-04-23 00:23:15 UTC","53"
"2025-04-23 00:23:18 UTC","50"
"2025-04-23 00:23:21 UTC","60"
"2025-04-23 00:23:24 UTC","55"
"2025-04-23 00:23:27 UTC","69"
"2025-04-23 00:23:30 UTC","64"
"2025-04-23 00:23:33 UTC","57"
"2025-04-23 00:23:36 UTC","64"
"2025-04-23 00:23:39 UTC","61"
"2025-04-23 00:23:42 UTC","60"
"2025-04-23 00:23:45 UTC","60"
"2025-04-23 00:23:48 UTC","58"
"2025-04-23 00:23:51 UTC","60"
"2025-04-23 00:23:54 UTC","56"
"2025-04-23 00:23:57 UTC","56"
"2025-04-23 00:24:00 UTC","54"
"2025-04-23 00:24:03 UTC","59"
"2025-04-23 00:24:06 UTC","58"
"2025-04-23 00:24:09 UTC","60"
"2025-04-23 00:24:12 UTC","50"
"2025-04-23 00:24:15 UTC","55"
"2025-04-23 00:24:18 UTC","59"
"2025-04-23 00:24:21 UTC","50"
"2025-04-23 00:24:24 UTC","53"
"2025-04-23 00:24:27 UTC","50"
"2025-04-23 00:24:30 UTC","50"
"2025-04-23 00:24:33 UTC","52"
"2025-04-23 00:24:36 UTC","60"
"2025-04-23 00:24:39 UTC","55"
"2025-04-23 00:24:42 UTC","57"
"2025-04-23 00:24:45 UTC","56"
"2025-04-23 00:24:48 UTC","57"
"2025-04-23 00:24:51 UTC","54"
"2025-04-23 00:24:54 UTC","55"
"2025-04-23 00:24:57 UTC","54"
"2025-04-23 00:25:00 UTC","56"
"2025-04-23 00:25:03 UTC","51"
"2025-04-23 00:25:06 UTC","56"
"2025-04-23 00:25:09 UTC","54"
"2025-04-23 00:25:12 UTC","58"
"2025-04-23 00:25:15 UTC","58"
"2025-04-23 00:25:18 UTC","58"
"2025-04-23 00:25:21 UTC","52"
"2025-04-23 00:25:24 UTC","60"
"2025-04-23 00:25:27 UTC","59"
"2025-04-23 00:25:30 UTC","58"
"2025-04-23 00:25:33 UTC","54"
"2025-04-23 00:25:36 UTC","59"
"2025-04-23 00:25:39 UTC","54"
"2025-04-23 00:25:42 UTC","63"
"2025-04-23 00:25:45 UTC","59"
"2025-04-23 00:25:48 UTC","59"
"2025-04-23 00:25:51 UTC","52"
"2025-04-23 00:25:54 UTC","54"
"2025-04-23 00:25:57 UTC","57"
"2025-04-23 00:26:00 UTC","55"
"2025-04-23 00:26:03 UTC","56"
"2025-04-23 00:26:06 UTC","60"
"2025-04-23 00:26:09 UTC","60"
"2025-04-23 00:26:12 UTC","56"
"2025-04-23 00:26:15 UTC","61"
"2025-04-23 00:26:18 UTC","59"
"2025-04-23 00:26:21 UTC","50"
"2025-04-23 00:26:24 UTC","53"
"2025-04-23 00:26:27 UTC","57"
"2025-04-23 00:26:30 UTC","56"
"2025-04-23 00:26:33 UTC","54"
"2025-04-23 00:26:36 UTC","56"
"2025-04-23 00:26:39 UTC","56"
"2025-04-23 00:26:42 UTC","51"
"2025-04-23 00:26:45 UTC","53"
"2025-04-23 00:26:48 UTC","55"
"2025-04-23 00:26:51 UTC","56"
"2025-04-23 00:26:54 UTC","57"
"2025-04-23 00:26:57 UTC","50"
"2025-04-23 00:27:00 UTC","51"
"2025-04-23 00:27:03 UTC","55"
"2025-04-23 00:27:06 UTC","57"
"2025-04-23 00:27:09 UTC","53"
"2025-04-23 00:27:12 UTC","53"
"2025-04-23 00:27:15 UTC","50"
"2025-04-23 00:27:18 UTC","56"
"2025-04-23 00:27:21 UTC","62"
"2025-04-23 00:27:24 UTC","58"
"2025-04-23 00:27:27 UTC","58"
"2025-04-23 00:27:30 UTC","52"
"2025-04-23 00:27:33 UTC","55"
"2025-04-23 00:27:36 UTC","57"
"2025-04-23 00:27:39 UTC","60"
"2025-04-23 00:27:42 UTC","57"
"2025-04-23 00:27:45 UTC","57"
"2025-04-23 00:27:48 UTC","57"
"2025-04-23 00:27:51 UTC","56"
"2025-04-23 00:27:54 UTC","60"
"2025-04-23 00:27:57 UTC","58"
"2025-04-23 00:28:00 UTC","63"
"2025-04-23 00:28:03 UTC","60"
"2025-04-23 00:28:06 UTC","60"
"2025-04-23 00:28:09 UTC","56"
"2025-04-23 00:28:12 UTC","54"
"2025-04-23 00:28:15 UTC","60"
"2025-04-23 00:28:18 UTC","57"
"2025-04-23 00:28:21 UTC","61"
"2025-04-23 00:28:24 UTC","63"
"2025-04-23 00:28:27 UTC","59"
"2025-04-23 00:28:30 UTC","57"
"2025-04-23 00:28:33 UTC","60"
"2025-04-23 00:28:36 UTC","57"
"2025-04-23 00:28:40 UTC","61"
"2025-04-23 00:28:43 UTC","72"
"2025-04-23 00:28:46 UTC","53"
"2025-04-23 00:28:49 UTC","58"
"2025-04-23 00:28:52 UTC","49"
"2025-04-23 00:28:55 UTC","54"
"2025-04-23 00:28:58 UTC","55"
"2025-04-23 00:29:01 UTC","66"
"2025-04-23 00:29:04 UTC","61"
"2025-04-23 00:29:07 UTC","56"
"2025-04-23 00:29:10 UTC","55"
"2025-04-23 00:29:13 UTC","60"
"2025-04-23 00:29:16 UTC","61"
"2025-04-23 00:29:19 UTC","60"
"2025-04-23 00:29:22 UTC","61"
"2025-04-23 00:29:25 UTC","57"
"2025-04-23 00:29:28 UTC","50"
"2025-04-23 00:29:31 UTC","52"
"2025-04-23 00:29:34 UTC","54"
"2025-04-23 00:29:37 UTC","55"
"2025-04-23 00:29:40 UTC","56"
"2025-04-23 00:29:43 UTC","58"
"2025-04-23 00:29:46 UTC","55"
"2025-04-23 00:29:49 UTC","55"
"2025-04-23 00:29:52 UTC","48"
"2025-04-23 00:29:55 UTC","52"
"2025-04-23 00:29:58 UTC","49"
"2025-04-23 00:30:01 UTC","54"
"2025-04-23 00:30:04 UTC","52"
"2025-04-23 00:30:07 UTC","54"
"2025-04-23 00:30:10 UTC","54"
"2025-04-23 00:30:13 UTC","55"
"2025-04-23 00:30:16 UTC","52"
"2025-04-23 00:30:19 UTC","55"
"2025-04-23 00:30:22 UTC","55"
"2025-04-23 00:30:25 UTC","53"
"2025-04-23 00:30:28 UTC","58"
"2025-04-23 00:30:31 UTC","48"
"2025-04-23 00:30:34 UTC","53"
"2025-04-23 00:30:37 UTC","52"
"2025-04-23 00:30:40 UTC","56"
"2025-04-23 00:30:43 UTC","56"
"2025-04-23 00:30:46 UTC","62"
"2025-04-23 00:30:49 UTC","58"
"2025-04-23 00:30:52 UTC","46"
"2025-04-23 00:30:55 UTC","54"
"2025-04-23 00:30:58 UTC","60"
"2025-04-23 00:31:01 UTC","50"
"2025-04-23 00:31:04 UTC","51"
"2025-04-23 00:31:07 UTC","59"
"2025-04-23 00:31:10 UTC","58"
"2025-04-23 00:31:13 UTC","52"
"2025-04-23 00:31:16 UTC","57"
"2025-04-23 00:31:19 UTC","58"
"2025-04-23 00:31:22 UTC","57"
"2025-04-23 00:31:25 UTC","56"
"2025-04-23 00:31:28 UTC","60"
"2025-04-23 00:31:31 UTC","61"
"2025-04-23 00:31:34 UTC","58"
"2025-04-23 00:31:37 UTC","59"
"2025-04-23 00:31:40 UTC","57"
"2025-04-23 00:31:43 UTC","54"
"2025-04-23 00:31:46 UTC","64"
"2025-04-23 00:31:49 UTC","58"
"2025-04-23 00:31:52 UTC","56"
"2025-04-23 00:31:55 UTC","55"
"2025-04-23 00:31:58 UTC","54"
"2025-04-23 00:32:01 UTC","51"
"2025-04-23 00:32:04 UTC","56"
"2025-04-23 00:32:07 UTC","55"
"2025-04-23 00:32:10 UTC","53"
"2025-04-23 00:32:13 UTC","56"
"2025-04-23 00:32:16 UTC","55"
"2025-04-23 00:32:19 UTC","55"
"2025-04-23 00:32:22 UTC","62"
"2025-04-23 00:32:25 UTC","57"
"2025-04-23 00:32:28 UTC","54"
"2025-04-23 00:32:31 UTC","55"
"2025-04-23 00:32:34 UTC","56"
"2025-04-23 00:32:37 UTC","62"
"2025-04-23 00:32:40 UTC","57"
"2025-04-23 00:32:43 UTC","49"
"2025-04-23 00:32:46 UTC","54"
"2025-04-23 00:32:49 UTC","50"
"2025-04-23 00:32:52 UTC","49"
"2025-04-23 00:32:55 UTC","53"
"2025-04-23 00:32:58 UTC","54"
"2025-04-23 00:33:01 UTC","51"
"2025-04-23 00:33:04 UTC","51"
"2025-04-23 00:33:07 UTC","57"
"2025-04-23 00:33:10 UTC","56"
"2025-04-23 00:33:13 UTC","54"
"2025-04-23 00:33:16 UTC","58"
