"time","tps"
"2025-04-23 17:02:28 UTC","90"
"2025-04-23 17:02:31 UTC","103"
"2025-04-23 17:02:34 UTC","101"
"2025-04-23 17:02:37 UTC","102"
"2025-04-23 17:02:40 UTC","108"
"2025-04-23 17:02:43 UTC","109"
"2025-04-23 17:02:46 UTC","110"
"2025-04-23 17:02:49 UTC","108"
"2025-04-23 17:02:52 UTC","102"
"2025-04-23 17:02:55 UTC","101"
"2025-04-23 17:02:58 UTC","96"
"2025-04-23 17:03:01 UTC","90"
"2025-04-23 17:03:04 UTC","91"
"2025-04-23 17:03:07 UTC","96"
"2025-04-23 17:03:10 UTC","95"
"2025-04-23 17:03:13 UTC","96"
"2025-04-23 17:03:16 UTC","99"
"2025-04-23 17:03:19 UTC","102"
"2025-04-23 17:03:22 UTC","102"
"2025-04-23 17:03:25 UTC","93"
"2025-04-23 17:03:28 UTC","66"
"2025-04-23 17:03:31 UTC","84"
"2025-04-23 17:03:34 UTC","84"
"2025-04-23 17:03:37 UTC","88"
"2025-04-23 17:03:40 UTC","89"
"2025-04-23 17:03:43 UTC","97"
"2025-04-23 17:03:46 UTC","97"
"2025-04-23 17:03:49 UTC","86"
"2025-04-23 17:03:52 UTC","85"
"2025-04-23 17:03:55 UTC","87"
"2025-04-23 17:03:58 UTC","99"
"2025-04-23 17:04:01 UTC","105"
"2025-04-23 17:04:04 UTC","104"
"2025-04-23 17:04:07 UTC","106"
"2025-04-23 17:04:10 UTC","105"
"2025-04-23 17:04:13 UTC","100"
"2025-04-23 17:04:16 UTC","100"
"2025-04-23 17:04:19 UTC","104"
"2025-04-23 17:04:22 UTC","103"
"2025-04-23 17:04:25 UTC","96"
"2025-04-23 17:04:28 UTC","97"
"2025-04-23 17:04:31 UTC","99"
"2025-04-23 17:04:34 UTC","103"
"2025-04-23 17:04:37 UTC","102"
"2025-04-23 17:04:40 UTC","100"
"2025-04-23 17:04:43 UTC","101"
"2025-04-23 17:04:46 UTC","92"
"2025-04-23 17:04:49 UTC","88"
"2025-04-23 17:04:52 UTC","103"
"2025-04-23 17:04:55 UTC","100"
"2025-04-23 17:04:58 UTC","99"
"2025-04-23 17:05:01 UTC","96"
"2025-04-23 17:05:04 UTC","102"
"2025-04-23 17:05:07 UTC","111"
"2025-04-23 17:05:10 UTC","108"
"2025-04-23 17:05:13 UTC","105"
"2025-04-23 17:05:16 UTC","102"
"2025-04-23 17:05:19 UTC","105"
"2025-04-23 17:05:22 UTC","107"
"2025-04-23 17:05:25 UTC","110"
"2025-04-23 17:05:28 UTC","107"
"2025-04-23 17:05:31 UTC","103"
"2025-04-23 17:05:34 UTC","102"
"2025-04-23 17:05:37 UTC","103"
"2025-04-23 17:05:40 UTC","103"
"2025-04-23 17:05:43 UTC","95"
"2025-04-23 17:05:46 UTC","105"
"2025-04-23 17:05:49 UTC","102"
"2025-04-23 17:05:52 UTC","88"
"2025-04-23 17:05:55 UTC","97"
"2025-04-23 17:05:58 UTC","102"
"2025-04-23 17:06:01 UTC","101"
"2025-04-23 17:06:04 UTC","101"
"2025-04-23 17:06:07 UTC","103"
"2025-04-23 17:06:10 UTC","102"
"2025-04-23 17:06:13 UTC","103"
"2025-04-23 17:06:16 UTC","106"
"2025-04-23 17:06:19 UTC","108"
"2025-04-23 17:06:22 UTC","104"
"2025-04-23 17:06:25 UTC","98"
"2025-04-23 17:06:28 UTC","68"
"2025-04-23 17:06:31 UTC","71"
"2025-04-23 17:06:34 UTC","84"
"2025-04-23 17:06:37 UTC","99"
"2025-04-23 17:06:40 UTC","98"
"2025-04-23 17:06:43 UTC","93"
"2025-04-23 17:06:46 UTC","100"
"2025-04-23 17:06:49 UTC","100"
"2025-04-23 17:06:52 UTC","93"
"2025-04-23 17:06:55 UTC","94"
"2025-04-23 17:06:58 UTC","95"
"2025-04-23 17:07:01 UTC","91"
"2025-04-23 17:07:04 UTC","92"
"2025-04-23 17:07:07 UTC","103"
"2025-04-23 17:07:10 UTC","109"
"2025-04-23 17:07:13 UTC","102"
"2025-04-23 17:07:16 UTC","98"
"2025-04-23 17:07:19 UTC","106"
"2025-04-23 17:07:22 UTC","119"
"2025-04-23 17:07:25 UTC","117"
"2025-04-23 17:07:28 UTC","107"
"2025-04-23 17:07:31 UTC","93"
"2025-04-23 17:07:34 UTC","91"
"2025-04-23 17:07:37 UTC","88"
"2025-04-23 17:07:40 UTC","101"
"2025-04-23 17:07:43 UTC","111"
"2025-04-23 17:07:46 UTC","111"
"2025-04-23 17:07:49 UTC","111"
"2025-04-23 17:07:52 UTC","108"
"2025-04-23 17:07:55 UTC","109"
"2025-04-23 17:07:58 UTC","105"
"2025-04-23 17:08:01 UTC","107"
"2025-04-23 17:08:04 UTC","101"
"2025-04-23 17:08:07 UTC","96"
"2025-04-23 17:08:10 UTC","89"
"2025-04-23 17:08:13 UTC","98"
"2025-04-23 17:08:16 UTC","90"
"2025-04-23 17:08:19 UTC","96"
"2025-04-23 17:08:22 UTC","98"
"2025-04-23 17:08:25 UTC","99"
"2025-04-23 17:08:29 UTC","96"
"2025-04-23 17:08:32 UTC","101"
"2025-04-23 17:08:35 UTC","100"
"2025-04-23 17:08:38 UTC","103"
"2025-04-23 17:08:41 UTC","100"
"2025-04-23 17:08:44 UTC","99"
"2025-04-23 17:08:47 UTC","97"
"2025-04-23 17:08:50 UTC","101"
"2025-04-23 17:08:53 UTC","104"
"2025-04-23 17:08:56 UTC","106"
"2025-04-23 17:08:59 UTC","107"
"2025-04-23 17:09:02 UTC","108"
"2025-04-23 17:09:05 UTC","100"
"2025-04-23 17:09:08 UTC","108"
"2025-04-23 17:09:11 UTC","90"
"2025-04-23 17:09:14 UTC","83"
"2025-04-23 17:09:17 UTC","88"
"2025-04-23 17:09:20 UTC","101"
"2025-04-23 17:09:23 UTC","106"
"2025-04-23 17:09:26 UTC","103"
"2025-04-23 17:09:29 UTC","102"
"2025-04-23 17:09:32 UTC","100"
"2025-04-23 17:09:35 UTC","102"
"2025-04-23 17:09:38 UTC","101"
"2025-04-23 17:09:41 UTC","103"
"2025-04-23 17:09:44 UTC","102"
"2025-04-23 17:09:47 UTC","109"
"2025-04-23 17:09:50 UTC","106"
"2025-04-23 17:09:53 UTC","109"
"2025-04-23 17:09:56 UTC","103"
"2025-04-23 17:09:59 UTC","104"
"2025-04-23 17:10:02 UTC","101"
"2025-04-23 17:10:05 UTC","107"
"2025-04-23 17:10:08 UTC","109"
"2025-04-23 17:10:11 UTC","108"
"2025-04-23 17:10:14 UTC","106"
"2025-04-23 17:10:17 UTC","98"
"2025-04-23 17:10:20 UTC","102"
"2025-04-23 17:10:23 UTC","113"
"2025-04-23 17:10:26 UTC","104"
"2025-04-23 17:10:29 UTC","101"
"2025-04-23 17:10:32 UTC","102"
"2025-04-23 17:10:35 UTC","105"
"2025-04-23 17:10:38 UTC","104"
"2025-04-23 17:10:41 UTC","96"
"2025-04-23 17:10:44 UTC","101"
"2025-04-23 17:10:47 UTC","103"
"2025-04-23 17:10:50 UTC","107"
"2025-04-23 17:10:53 UTC","111"
"2025-04-23 17:10:56 UTC","107"
"2025-04-23 17:10:59 UTC","104"
"2025-04-23 17:11:02 UTC","104"
"2025-04-23 17:11:05 UTC","104"
"2025-04-23 17:11:08 UTC","106"
"2025-04-23 17:11:11 UTC","84"
"2025-04-23 17:11:14 UTC","69"
"2025-04-23 17:11:17 UTC","81"
"2025-04-23 17:11:20 UTC","96"
"2025-04-23 17:11:23 UTC","94"
"2025-04-23 17:11:26 UTC","104"
"2025-04-23 17:11:29 UTC","114"
"2025-04-23 17:11:32 UTC","106"
"2025-04-23 17:11:35 UTC","84"
"2025-04-23 17:11:38 UTC","70"
"2025-04-23 17:11:41 UTC","80"
"2025-04-23 17:11:44 UTC","80"
"2025-04-23 17:11:47 UTC","93"
"2025-04-23 17:11:50 UTC","109"
"2025-04-23 17:11:53 UTC","117"
"2025-04-23 17:11:56 UTC","120"
"2025-04-23 17:11:59 UTC","116"
"2025-04-23 17:12:02 UTC","124"
"2025-04-23 17:12:05 UTC","112"
"2025-04-23 17:12:08 UTC","95"
"2025-04-23 17:12:11 UTC","98"
"2025-04-23 17:12:14 UTC","93"
"2025-04-23 17:12:17 UTC","96"
"2025-04-23 17:12:20 UTC","98"
"2025-04-23 17:12:23 UTC","97"
"2025-04-23 17:12:26 UTC","101"
"2025-04-23 17:12:29 UTC","104"
"2025-04-23 17:12:32 UTC","110"
"2025-04-23 17:12:35 UTC","105"
"2025-04-23 17:12:38 UTC","97"
"2025-04-23 17:12:41 UTC","102"
"2025-04-23 17:12:44 UTC","110"
"2025-04-23 17:12:47 UTC","107"
"2025-04-23 17:12:50 UTC","109"
"2025-04-23 17:12:53 UTC","101"
"2025-04-23 17:12:56 UTC","104"
"2025-04-23 17:12:59 UTC","108"
"2025-04-23 17:13:02 UTC","104"
"2025-04-23 17:13:05 UTC","104"
"2025-04-23 17:13:08 UTC","98"
"2025-04-23 17:13:11 UTC","103"
"2025-04-23 17:13:14 UTC","104"
"2025-04-23 17:13:17 UTC","101"
"2025-04-23 17:13:20 UTC","103"
"2025-04-23 17:13:23 UTC","106"
"2025-04-23 17:13:26 UTC","91"
"2025-04-23 17:13:29 UTC","98"
"2025-04-23 17:13:32 UTC","110"
"2025-04-23 17:13:35 UTC","101"
"2025-04-23 17:13:38 UTC","108"
"2025-04-23 17:13:41 UTC","102"
"2025-04-23 17:13:44 UTC","106"
"2025-04-23 17:13:47 UTC","114"
"2025-04-23 17:13:50 UTC","113"
"2025-04-23 17:13:53 UTC","109"
"2025-04-23 17:13:56 UTC","110"
"2025-04-23 17:13:59 UTC","112"
"2025-04-23 17:14:02 UTC","88"
"2025-04-23 17:14:05 UTC","82"
"2025-04-23 17:14:08 UTC","74"
"2025-04-23 17:14:11 UTC","93"
"2025-04-23 17:14:14 UTC","106"
"2025-04-23 17:14:17 UTC","101"
"2025-04-23 17:14:20 UTC","104"
"2025-04-23 17:14:23 UTC","107"
"2025-04-23 17:14:26 UTC","115"
"2025-04-23 17:14:29 UTC","121"
"2025-04-23 17:14:32 UTC","64"
"2025-04-23 17:14:35 UTC","54"
"2025-04-23 17:14:38 UTC","70"
"2025-04-23 17:14:41 UTC","64"
"2025-04-23 17:14:44 UTC","86"
"2025-04-23 17:14:47 UTC","94"
"2025-04-23 17:14:50 UTC","97"
"2025-04-23 17:14:53 UTC","97"
"2025-04-23 17:14:56 UTC","105"
"2025-04-23 17:14:59 UTC","116"
"2025-04-23 17:15:02 UTC","91"
"2025-04-23 17:15:05 UTC","81"
"2025-04-23 17:15:08 UTC","90"
"2025-04-23 17:15:11 UTC","85"
"2025-04-23 17:15:14 UTC","97"
"2025-04-23 17:15:17 UTC","99"
"2025-04-23 17:15:20 UTC","97"
"2025-04-23 17:15:23 UTC","100"
"2025-04-23 17:15:26 UTC","105"
"2025-04-23 17:15:29 UTC","96"
"2025-04-23 17:15:32 UTC","93"
"2025-04-23 17:15:35 UTC","102"
"2025-04-23 17:15:38 UTC","101"
"2025-04-23 17:15:41 UTC","104"
"2025-04-23 17:15:44 UTC","98"
"2025-04-23 17:15:47 UTC","113"
"2025-04-23 17:15:50 UTC","110"
"2025-04-23 17:15:53 UTC","113"
"2025-04-23 17:15:56 UTC","109"
"2025-04-23 17:15:59 UTC","103"
"2025-04-23 17:16:02 UTC","98"
"2025-04-23 17:16:05 UTC","109"
"2025-04-23 17:16:08 UTC","118"
"2025-04-23 17:16:11 UTC","87"
"2025-04-23 17:16:14 UTC","62"
"2025-04-23 17:16:17 UTC","107"
"2025-04-23 17:16:20 UTC","84"
"2025-04-23 17:16:23 UTC","81"
"2025-04-23 17:16:26 UTC","79"
"2025-04-23 17:16:29 UTC","100"
"2025-04-23 17:16:32 UTC","101"
"2025-04-23 17:16:35 UTC","99"
"2025-04-23 17:16:38 UTC","108"
"2025-04-23 17:16:41 UTC","102"
"2025-04-23 17:16:44 UTC","104"
"2025-04-23 17:16:47 UTC","104"
"2025-04-23 17:16:50 UTC","100"
"2025-04-23 17:16:53 UTC","106"
"2025-04-23 17:16:56 UTC","104"
"2025-04-23 17:16:59 UTC","108"
"2025-04-23 17:17:02 UTC","98"
"2025-04-23 17:17:05 UTC","106"
"2025-04-23 17:17:08 UTC","105"
"2025-04-23 17:17:11 UTC","98"
"2025-04-23 17:17:14 UTC","82"
"2025-04-23 17:17:17 UTC","97"
"2025-04-23 17:17:20 UTC","102"
"2025-04-23 17:17:23 UTC","90"
"2025-04-23 17:17:26 UTC","102"
"2025-04-23 17:17:29 UTC","102"
"2025-04-23 17:17:32 UTC","111"
"2025-04-23 17:17:35 UTC","111"
"2025-04-23 17:17:38 UTC","74"
"2025-04-23 17:17:41 UTC","73"
"2025-04-23 17:17:44 UTC","73"
"2025-04-23 17:17:47 UTC","83"
"2025-04-23 17:17:50 UTC","90"
"2025-04-23 17:17:53 UTC","100"
"2025-04-23 17:17:56 UTC","102"
"2025-04-23 17:17:59 UTC","99"
"2025-04-23 17:18:02 UTC","109"
"2025-04-23 17:18:05 UTC","109"
"2025-04-23 17:18:08 UTC","105"
"2025-04-23 17:18:11 UTC","109"
"2025-04-23 17:18:14 UTC","113"
"2025-04-23 17:18:17 UTC","112"
"2025-04-23 17:18:20 UTC","107"
"2025-04-23 17:18:23 UTC","100"
"2025-04-23 17:18:26 UTC","98"
"2025-04-23 17:18:29 UTC","108"
"2025-04-23 17:18:32 UTC","109"
"2025-04-23 17:18:35 UTC","110"
"2025-04-23 17:18:38 UTC","107"
"2025-04-23 17:18:41 UTC","108"
"2025-04-23 17:18:44 UTC","114"
"2025-04-23 17:18:47 UTC","89"
"2025-04-23 17:18:50 UTC","100"
"2025-04-23 17:18:53 UTC","119"
"2025-04-23 17:18:56 UTC","109"
"2025-04-23 17:19:00 UTC","105"
"2025-04-23 17:19:03 UTC","90"
"2025-04-23 17:19:06 UTC","82"
"2025-04-23 17:19:09 UTC","91"
"2025-04-23 17:19:12 UTC","90"
"2025-04-23 17:19:15 UTC","101"
"2025-04-23 17:19:18 UTC","101"
"2025-04-23 17:19:21 UTC","104"
"2025-04-23 17:19:24 UTC","107"
"2025-04-23 17:19:27 UTC","100"
"2025-04-23 17:19:30 UTC","96"
"2025-04-23 17:19:33 UTC","99"
"2025-04-23 17:19:36 UTC","98"
"2025-04-23 17:19:39 UTC","99"
"2025-04-23 17:19:42 UTC","100"
"2025-04-23 17:19:45 UTC","104"
"2025-04-23 17:19:48 UTC","101"
"2025-04-23 17:19:51 UTC","106"
"2025-04-23 17:19:54 UTC","107"
"2025-04-23 17:19:57 UTC","104"
"2025-04-23 17:20:00 UTC","108"
"2025-04-23 17:20:03 UTC","102"
"2025-04-23 17:20:06 UTC","83"
"2025-04-23 17:20:09 UTC","88"
"2025-04-23 17:20:12 UTC","85"
"2025-04-23 17:20:15 UTC","100"
"2025-04-23 17:20:18 UTC","103"
"2025-04-23 17:20:21 UTC","103"
"2025-04-23 17:20:24 UTC","99"
"2025-04-23 17:20:27 UTC","102"
"2025-04-23 17:20:30 UTC","114"
"2025-04-23 17:20:33 UTC","65"
"2025-04-23 17:20:36 UTC","74"
"2025-04-23 17:20:39 UTC","107"
"2025-04-23 17:20:42 UTC","78"
"2025-04-23 17:20:45 UTC","80"
"2025-04-23 17:20:48 UTC","98"
"2025-04-23 17:20:51 UTC","94"
"2025-04-23 17:20:54 UTC","106"
"2025-04-23 17:20:57 UTC","112"
"2025-04-23 17:21:00 UTC","107"
"2025-04-23 17:21:03 UTC","107"
"2025-04-23 17:21:06 UTC","103"
"2025-04-23 17:21:09 UTC","100"
"2025-04-23 17:21:12 UTC","80"
"2025-04-23 17:21:15 UTC","77"
"2025-04-23 17:21:18 UTC","108"
"2025-04-23 17:21:21 UTC","102"
"2025-04-23 17:21:24 UTC","101"
"2025-04-23 17:21:27 UTC","90"
"2025-04-23 17:21:30 UTC","95"
"2025-04-23 17:21:33 UTC","110"
"2025-04-23 17:21:36 UTC","107"
"2025-04-23 17:21:39 UTC","103"
"2025-04-23 17:21:42 UTC","105"
"2025-04-23 17:21:45 UTC","101"
"2025-04-23 17:21:48 UTC","114"
"2025-04-23 17:21:51 UTC","116"
"2025-04-23 17:21:54 UTC","114"
"2025-04-23 17:21:57 UTC","116"
"2025-04-23 17:22:00 UTC","114"
"2025-04-23 17:22:03 UTC","111"
"2025-04-23 17:22:06 UTC","113"
"2025-04-23 17:22:09 UTC","117"
"2025-04-23 17:22:12 UTC","111"
"2025-04-23 17:22:15 UTC","111"
"2025-04-23 17:22:18 UTC","73"
"2025-04-23 17:22:21 UTC","91"
"2025-04-23 17:22:24 UTC","104"
"2025-04-23 17:22:27 UTC","102"
"2025-04-23 17:22:30 UTC","99"
"2025-04-23 17:22:33 UTC","103"
"2025-04-23 17:22:36 UTC","97"
"2025-04-23 17:22:39 UTC","90"
"2025-04-23 17:22:42 UTC","91"
"2025-04-23 17:22:45 UTC","102"
"2025-04-23 17:22:48 UTC","115"
"2025-04-23 17:22:51 UTC","109"
"2025-04-23 17:22:54 UTC","111"
"2025-04-23 17:22:57 UTC","114"
"2025-04-23 17:23:00 UTC","109"
"2025-04-23 17:23:03 UTC","98"
"2025-04-23 17:23:06 UTC","103"
"2025-04-23 17:23:09 UTC","106"
"2025-04-23 17:23:12 UTC","107"
"2025-04-23 17:23:15 UTC","103"
"2025-04-23 17:23:18 UTC","106"
"2025-04-23 17:23:21 UTC","105"
"2025-04-23 17:23:24 UTC","94"
"2025-04-23 17:23:27 UTC","102"
"2025-04-23 17:23:30 UTC","96"
"2025-04-23 17:23:33 UTC","96"
"2025-04-23 17:23:36 UTC","95"
"2025-04-23 17:23:39 UTC","98"
"2025-04-23 17:23:42 UTC","108"
"2025-04-23 17:23:45 UTC","112"
"2025-04-23 17:23:48 UTC","101"
"2025-04-23 17:23:51 UTC","107"
"2025-04-23 17:23:54 UTC","107"
"2025-04-23 17:23:57 UTC","105"
"2025-04-23 17:24:00 UTC","96"
"2025-04-23 17:24:03 UTC","107"
"2025-04-23 17:24:06 UTC","110"
"2025-04-23 17:24:09 UTC","110"
"2025-04-23 17:24:12 UTC","104"
"2025-04-23 17:24:15 UTC","109"
"2025-04-23 17:24:18 UTC","114"
"2025-04-23 17:24:21 UTC","111"
"2025-04-23 17:24:24 UTC","112"
"2025-04-23 17:24:27 UTC","98"
"2025-04-23 17:24:30 UTC","102"
"2025-04-23 17:24:33 UTC","108"
"2025-04-23 17:24:36 UTC","112"
"2025-04-23 17:24:39 UTC","108"
"2025-04-23 17:24:42 UTC","111"
"2025-04-23 17:24:45 UTC","109"
"2025-04-23 17:24:48 UTC","102"
"2025-04-23 17:24:51 UTC","105"
"2025-04-23 17:24:54 UTC","89"
"2025-04-23 17:24:57 UTC","96"
"2025-04-23 17:25:00 UTC","91"
"2025-04-23 17:25:03 UTC","85"
"2025-04-23 17:25:06 UTC","99"
"2025-04-23 17:25:09 UTC","104"
"2025-04-23 17:25:12 UTC","109"
"2025-04-23 17:25:15 UTC","109"
"2025-04-23 17:25:18 UTC","110"
"2025-04-23 17:25:21 UTC","102"
"2025-04-23 17:25:24 UTC","97"
"2025-04-23 17:25:27 UTC","81"
"2025-04-23 17:25:30 UTC","67"
"2025-04-23 17:25:34 UTC","78"
"2025-04-23 17:25:37 UTC","78"
"2025-04-23 17:25:40 UTC","89"
"2025-04-23 17:25:43 UTC","96"
"2025-04-23 17:25:46 UTC","95"
"2025-04-23 17:25:49 UTC","120"
"2025-04-23 17:25:52 UTC","115"
"2025-04-23 17:25:55 UTC","104"
"2025-04-23 17:25:58 UTC","119"
"2025-04-23 17:26:01 UTC","120"
"2025-04-23 17:26:04 UTC","75"
"2025-04-23 17:26:07 UTC","92"
"2025-04-23 17:26:10 UTC","110"
"2025-04-23 17:26:13 UTC","107"
"2025-04-23 17:26:16 UTC","105"
"2025-04-23 17:26:19 UTC","111"
"2025-04-23 17:26:22 UTC","117"
"2025-04-23 17:26:25 UTC","117"
"2025-04-23 17:26:28 UTC","110"
"2025-04-23 17:26:31 UTC","109"
"2025-04-23 17:26:34 UTC","98"
"2025-04-23 17:26:37 UTC","103"
"2025-04-23 17:26:40 UTC","109"
"2025-04-23 17:26:43 UTC","107"
"2025-04-23 17:26:46 UTC","103"
"2025-04-23 17:26:49 UTC","98"
"2025-04-23 17:26:52 UTC","99"
"2025-04-23 17:26:55 UTC","101"
"2025-04-23 17:26:58 UTC","107"
"2025-04-23 17:27:01 UTC","104"
"2025-04-23 17:27:04 UTC","107"
"2025-04-23 17:27:07 UTC","89"
"2025-04-23 17:27:10 UTC","98"
"2025-04-23 17:27:13 UTC","96"
"2025-04-23 17:27:16 UTC","91"
"2025-04-23 17:27:19 UTC","106"
"2025-04-23 17:27:22 UTC","110"
"2025-04-23 17:27:25 UTC","103"
"2025-04-23 17:27:28 UTC","101"
"2025-04-23 17:27:31 UTC","102"
"2025-04-23 17:27:34 UTC","75"
"2025-04-23 17:27:37 UTC","82"
"2025-04-23 17:27:40 UTC","93"
"2025-04-23 17:27:43 UTC","94"
"2025-04-23 17:27:46 UTC","98"
"2025-04-23 17:27:49 UTC","110"
"2025-04-23 17:27:52 UTC","111"
"2025-04-23 17:27:55 UTC","106"
"2025-04-23 17:27:58 UTC","105"
"2025-04-23 17:28:01 UTC","114"
"2025-04-23 17:28:04 UTC","103"
"2025-04-23 17:28:07 UTC","105"
"2025-04-23 17:28:10 UTC","116"
"2025-04-23 17:28:13 UTC","117"
"2025-04-23 17:28:16 UTC","111"
"2025-04-23 17:28:19 UTC","92"
"2025-04-23 17:28:22 UTC","97"
"2025-04-23 17:28:25 UTC","106"
"2025-04-23 17:28:28 UTC","101"
"2025-04-23 17:28:31 UTC","111"
"2025-04-23 17:28:34 UTC","97"
"2025-04-23 17:28:37 UTC","102"
"2025-04-23 17:28:40 UTC","109"
"2025-04-23 17:28:43 UTC","120"
"2025-04-23 17:28:46 UTC","116"
"2025-04-23 17:28:49 UTC","111"
"2025-04-23 17:28:52 UTC","113"
"2025-04-23 17:28:55 UTC","113"
"2025-04-23 17:28:58 UTC","91"
"2025-04-23 17:29:01 UTC","99"
"2025-04-23 17:29:04 UTC","102"
"2025-04-23 17:29:07 UTC","100"
"2025-04-23 17:29:10 UTC","101"
"2025-04-23 17:29:13 UTC","104"
"2025-04-23 17:29:16 UTC","107"
"2025-04-23 17:29:19 UTC","112"
"2025-04-23 17:29:22 UTC","112"
"2025-04-23 17:29:25 UTC","90"
"2025-04-23 17:29:28 UTC","79"
"2025-04-23 17:29:31 UTC","81"
"2025-04-23 17:29:34 UTC","93"
"2025-04-23 17:29:37 UTC","96"
"2025-04-23 17:29:40 UTC","101"
"2025-04-23 17:29:43 UTC","108"
"2025-04-23 17:29:46 UTC","111"
"2025-04-23 17:29:49 UTC","110"
"2025-04-23 17:29:52 UTC","117"
"2025-04-23 17:29:55 UTC","110"
"2025-04-23 17:29:58 UTC","109"
"2025-04-23 17:30:01 UTC","106"
"2025-04-23 17:30:04 UTC","103"
"2025-04-23 17:30:07 UTC","89"
"2025-04-23 17:30:10 UTC","101"
"2025-04-23 17:30:13 UTC","104"
"2025-04-23 17:30:16 UTC","84"
"2025-04-23 17:30:19 UTC","87"
"2025-04-23 17:30:22 UTC","93"
"2025-04-23 17:30:25 UTC","101"
"2025-04-23 17:30:28 UTC","107"
"2025-04-23 17:30:31 UTC","103"
"2025-04-23 17:30:34 UTC","102"
"2025-04-23 17:30:37 UTC","109"
"2025-04-23 17:30:40 UTC","110"
"2025-04-23 17:30:43 UTC","116"
"2025-04-23 17:30:46 UTC","101"
"2025-04-23 17:30:49 UTC","86"
"2025-04-23 17:30:52 UTC","95"
"2025-04-23 17:30:55 UTC","105"
"2025-04-23 17:30:58 UTC","110"
"2025-04-23 17:31:01 UTC","108"
"2025-04-23 17:31:04 UTC","108"
"2025-04-23 17:31:07 UTC","106"
"2025-04-23 17:31:10 UTC","107"
"2025-04-23 17:31:13 UTC","112"
"2025-04-23 17:31:16 UTC","105"
"2025-04-23 17:31:19 UTC","108"
"2025-04-23 17:31:22 UTC","112"
"2025-04-23 17:31:25 UTC","111"
"2025-04-23 17:31:28 UTC","106"
"2025-04-23 17:31:31 UTC","111"
"2025-04-23 17:31:34 UTC","116"
"2025-04-23 17:31:37 UTC","113"
"2025-04-23 17:31:40 UTC","113"
"2025-04-23 17:31:43 UTC","102"
"2025-04-23 17:31:46 UTC","87"
"2025-04-23 17:31:49 UTC","94"
"2025-04-23 17:31:52 UTC","99"
"2025-04-23 17:31:55 UTC","103"
"2025-04-23 17:31:58 UTC","101"
"2025-04-23 17:32:01 UTC","107"
"2025-04-23 17:32:04 UTC","107"
"2025-04-23 17:32:07 UTC","113"
"2025-04-23 17:32:10 UTC","93"
"2025-04-23 17:32:13 UTC","93"
"2025-04-23 17:32:16 UTC","89"
"2025-04-23 17:32:19 UTC","104"
"2025-04-23 17:32:22 UTC","96"
"2025-04-23 17:32:25 UTC","98"
"2025-04-23 17:32:28 UTC","110"
"2025-04-23 17:32:31 UTC","105"
"2025-04-23 17:32:34 UTC","111"
"2025-04-23 17:32:37 UTC","109"
"2025-04-23 17:32:40 UTC","117"
"2025-04-23 17:32:43 UTC","119"
"2025-04-23 17:32:46 UTC","105"
"2025-04-23 17:32:49 UTC","88"
"2025-04-23 17:32:52 UTC","100"
"2025-04-23 17:32:55 UTC","100"
"2025-04-23 17:32:58 UTC","107"
"2025-04-23 17:33:01 UTC","103"
"2025-04-23 17:33:04 UTC","108"
"2025-04-23 17:33:07 UTC","120"
"2025-04-23 17:33:10 UTC","121"
"2025-04-23 17:33:13 UTC","110"
"2025-04-23 17:33:16 UTC","104"
