"time","tps"
"2025-04-30 00:02:28 UTC","49"
"2025-04-30 00:02:31 UTC","39"
"2025-04-30 00:02:34 UTC","50"
"2025-04-30 00:02:37 UTC","48"
"2025-04-30 00:02:40 UTC","51"
"2025-04-30 00:02:43 UTC","51"
"2025-04-30 00:02:46 UTC","51"
"2025-04-30 00:02:49 UTC","44"
"2025-04-30 00:02:52 UTC","44"
"2025-04-30 00:02:55 UTC","38"
"2025-04-30 00:02:58 UTC","44"
"2025-04-30 00:03:01 UTC","49"
"2025-04-30 00:03:04 UTC","43"
"2025-04-30 00:03:07 UTC","46"
"2025-04-30 00:03:10 UTC","45"
"2025-04-30 00:03:13 UTC","48"
"2025-04-30 00:03:16 UTC","52"
"2025-04-30 00:03:19 UTC","46"
"2025-04-30 00:03:22 UTC","42"
"2025-04-30 00:03:25 UTC","52"
"2025-04-30 00:03:28 UTC","46"
"2025-04-30 00:03:31 UTC","46"
"2025-04-30 00:03:34 UTC","47"
"2025-04-30 00:03:37 UTC","47"
"2025-04-30 00:03:40 UTC","46"
"2025-04-30 00:03:43 UTC","45"
"2025-04-30 00:03:46 UTC","49"
"2025-04-30 00:03:49 UTC","48"
"2025-04-30 00:03:52 UTC","50"
"2025-04-30 00:03:55 UTC","45"
"2025-04-30 00:03:58 UTC","44"
"2025-04-30 00:04:01 UTC","46"
"2025-04-30 00:04:04 UTC","45"
"2025-04-30 00:04:07 UTC","45"
"2025-04-30 00:04:10 UTC","43"
"2025-04-30 00:04:13 UTC","44"
"2025-04-30 00:04:16 UTC","54"
"2025-04-30 00:04:19 UTC","46"
"2025-04-30 00:04:22 UTC","46"
"2025-04-30 00:04:25 UTC","47"
"2025-04-30 00:04:28 UTC","45"
"2025-04-30 00:04:31 UTC","45"
"2025-04-30 00:04:34 UTC","46"
"2025-04-30 00:04:37 UTC","46"
"2025-04-30 00:04:40 UTC","40"
"2025-04-30 00:04:43 UTC","38"
"2025-04-30 00:04:46 UTC","55"
"2025-04-30 00:04:49 UTC","42"
"2025-04-30 00:04:52 UTC","40"
"2025-04-30 00:04:55 UTC","48"
"2025-04-30 00:04:58 UTC","42"
"2025-04-30 00:05:01 UTC","43"
"2025-04-30 00:05:04 UTC","38"
"2025-04-30 00:05:07 UTC","40"
"2025-04-30 00:05:10 UTC","38"
"2025-04-30 00:05:13 UTC","44"
"2025-04-30 00:05:16 UTC","48"
"2025-04-30 00:05:19 UTC","43"
"2025-04-30 00:05:22 UTC","45"
"2025-04-30 00:05:25 UTC","39"
"2025-04-30 00:05:28 UTC","40"
"2025-04-30 00:05:31 UTC","47"
"2025-04-30 00:05:34 UTC","42"
"2025-04-30 00:05:37 UTC","42"
"2025-04-30 00:05:40 UTC","47"
"2025-04-30 00:05:43 UTC","45"
"2025-04-30 00:05:46 UTC","44"
"2025-04-30 00:05:49 UTC","43"
"2025-04-30 00:05:52 UTC","42"
"2025-04-30 00:05:55 UTC","40"
"2025-04-30 00:05:58 UTC","42"
"2025-04-30 00:06:01 UTC","46"
"2025-04-30 00:06:04 UTC","46"
"2025-04-30 00:06:07 UTC","42"
"2025-04-30 00:06:10 UTC","43"
"2025-04-30 00:06:13 UTC","42"
"2025-04-30 00:06:16 UTC","44"
"2025-04-30 00:06:19 UTC","43"
"2025-04-30 00:06:22 UTC","45"
"2025-04-30 00:06:25 UTC","47"
"2025-04-30 00:06:28 UTC","47"
"2025-04-30 00:06:31 UTC","45"
"2025-04-30 00:06:34 UTC","46"
"2025-04-30 00:06:37 UTC","45"
"2025-04-30 00:06:40 UTC","41"
"2025-04-30 00:06:43 UTC","47"
"2025-04-30 00:06:46 UTC","44"
"2025-04-30 00:06:49 UTC","40"
"2025-04-30 00:06:52 UTC","41"
"2025-04-30 00:06:55 UTC","46"
"2025-04-30 00:06:58 UTC","48"
"2025-04-30 00:07:01 UTC","46"
"2025-04-30 00:07:04 UTC","45"
"2025-04-30 00:07:07 UTC","49"
"2025-04-30 00:07:10 UTC","47"
"2025-04-30 00:07:13 UTC","47"
"2025-04-30 00:07:16 UTC","49"
"2025-04-30 00:07:19 UTC","46"
"2025-04-30 00:07:22 UTC","48"
"2025-04-30 00:07:25 UTC","47"
"2025-04-30 00:07:28 UTC","42"
"2025-04-30 00:07:31 UTC","45"
"2025-04-30 00:07:34 UTC","51"
"2025-04-30 00:07:37 UTC","48"
"2025-04-30 00:07:40 UTC","40"
"2025-04-30 00:07:43 UTC","39"
"2025-04-30 00:07:46 UTC","47"
"2025-04-30 00:07:49 UTC","46"
"2025-04-30 00:07:52 UTC","40"
"2025-04-30 00:07:55 UTC","47"
"2025-04-30 00:07:58 UTC","41"
"2025-04-30 00:08:01 UTC","49"
"2025-04-30 00:08:04 UTC","43"
"2025-04-30 00:08:07 UTC","44"
"2025-04-30 00:08:10 UTC","47"
"2025-04-30 00:08:13 UTC","45"
"2025-04-30 00:08:16 UTC","38"
"2025-04-30 00:08:19 UTC","47"
"2025-04-30 00:08:22 UTC","48"
"2025-04-30 00:08:25 UTC","41"
"2025-04-30 00:08:28 UTC","43"
"2025-04-30 00:08:31 UTC","43"
"2025-04-30 00:08:34 UTC","46"
"2025-04-30 00:08:37 UTC","45"
"2025-04-30 00:08:40 UTC","45"
"2025-04-30 00:08:43 UTC","46"
"2025-04-30 00:08:46 UTC","39"
"2025-04-30 00:08:49 UTC","45"
"2025-04-30 00:08:52 UTC","42"
"2025-04-30 00:08:55 UTC","48"
"2025-04-30 00:08:58 UTC","49"
"2025-04-30 00:09:01 UTC","45"
"2025-04-30 00:09:04 UTC","38"
"2025-04-30 00:09:07 UTC","40"
"2025-04-30 00:09:10 UTC","36"
"2025-04-30 00:09:13 UTC","42"
"2025-04-30 00:09:16 UTC","51"
"2025-04-30 00:09:19 UTC","40"
"2025-04-30 00:09:22 UTC","43"
"2025-04-30 00:09:25 UTC","41"
"2025-04-30 00:09:28 UTC","41"
"2025-04-30 00:09:31 UTC","45"
"2025-04-30 00:09:34 UTC","39"
"2025-04-30 00:09:37 UTC","45"
"2025-04-30 00:09:40 UTC","37"
"2025-04-30 00:09:43 UTC","36"
"2025-04-30 00:09:46 UTC","41"
"2025-04-30 00:09:49 UTC","38"
"2025-04-30 00:09:52 UTC","39"
"2025-04-30 00:09:55 UTC","37"
"2025-04-30 00:09:58 UTC","36"
"2025-04-30 00:10:01 UTC","39"
"2025-04-30 00:10:04 UTC","47"
"2025-04-30 00:10:07 UTC","49"
"2025-04-30 00:10:10 UTC","57"
"2025-04-30 00:10:13 UTC","59"
"2025-04-30 00:10:16 UTC","69"
"2025-04-30 00:10:19 UTC","66"
"2025-04-30 00:10:22 UTC","64"
"2025-04-30 00:10:25 UTC","61"
"2025-04-30 00:10:28 UTC","59"
"2025-04-30 00:10:31 UTC","58"
"2025-04-30 00:10:34 UTC","65"
"2025-04-30 00:10:37 UTC","59"
"2025-04-30 00:10:40 UTC","62"
"2025-04-30 00:10:43 UTC","61"
"2025-04-30 00:10:46 UTC","65"
"2025-04-30 00:10:49 UTC","54"
"2025-04-30 00:10:52 UTC","59"
"2025-04-30 00:10:55 UTC","60"
"2025-04-30 00:10:58 UTC","63"
"2025-04-30 00:11:01 UTC","64"
"2025-04-30 00:11:04 UTC","64"
"2025-04-30 00:11:07 UTC","63"
"2025-04-30 00:11:10 UTC","59"
"2025-04-30 00:11:13 UTC","63"
"2025-04-30 00:11:16 UTC","69"
"2025-04-30 00:11:19 UTC","60"
"2025-04-30 00:11:22 UTC","56"
"2025-04-30 00:11:25 UTC","57"
"2025-04-30 00:11:28 UTC","54"
"2025-04-30 00:11:31 UTC","63"
"2025-04-30 00:11:34 UTC","58"
"2025-04-30 00:11:37 UTC","59"
"2025-04-30 00:11:40 UTC","60"
"2025-04-30 00:11:43 UTC","60"
"2025-04-30 00:11:46 UTC","62"
"2025-04-30 00:11:49 UTC","59"
"2025-04-30 00:11:52 UTC","59"
"2025-04-30 00:11:55 UTC","64"
"2025-04-30 00:11:58 UTC","62"
"2025-04-30 00:12:01 UTC","55"
"2025-04-30 00:12:04 UTC","49"
"2025-04-30 00:12:08 UTC","54"
"2025-04-30 00:12:11 UTC","57"
"2025-04-30 00:12:14 UTC","58"
"2025-04-30 00:12:17 UTC","58"
"2025-04-30 00:12:20 UTC","58"
"2025-04-30 00:12:23 UTC","56"
"2025-04-30 00:12:26 UTC","63"
"2025-04-30 00:12:29 UTC","59"
"2025-04-30 00:12:32 UTC","56"
"2025-04-30 00:12:35 UTC","56"
"2025-04-30 00:12:38 UTC","57"
"2025-04-30 00:12:41 UTC","59"
"2025-04-30 00:12:44 UTC","62"
"2025-04-30 00:12:47 UTC","62"
"2025-04-30 00:12:50 UTC","64"
"2025-04-30 00:12:53 UTC","69"
"2025-04-30 00:12:56 UTC","65"
"2025-04-30 00:12:59 UTC","55"
"2025-04-30 00:13:02 UTC","65"
"2025-04-30 00:13:05 UTC","62"
"2025-04-30 00:13:08 UTC","63"
"2025-04-30 00:13:11 UTC","62"
"2025-04-30 00:13:14 UTC","66"
"2025-04-30 00:13:17 UTC","62"
"2025-04-30 00:13:20 UTC","62"
"2025-04-30 00:13:23 UTC","63"
"2025-04-30 00:13:26 UTC","56"
"2025-04-30 00:13:29 UTC","61"
"2025-04-30 00:13:32 UTC","66"
"2025-04-30 00:13:35 UTC","60"
"2025-04-30 00:13:38 UTC","64"
"2025-04-30 00:13:41 UTC","57"
"2025-04-30 00:13:44 UTC","54"
"2025-04-30 00:13:47 UTC","63"
"2025-04-30 00:13:50 UTC","64"
"2025-04-30 00:13:53 UTC","64"
"2025-04-30 00:13:56 UTC","63"
"2025-04-30 00:13:59 UTC","57"
"2025-04-30 00:14:02 UTC","59"
"2025-04-30 00:14:05 UTC","58"
"2025-04-30 00:14:08 UTC","58"
"2025-04-30 00:14:11 UTC","58"
"2025-04-30 00:14:14 UTC","57"
"2025-04-30 00:14:17 UTC","59"
"2025-04-30 00:14:20 UTC","59"
"2025-04-30 00:14:23 UTC","60"
"2025-04-30 00:14:26 UTC","57"
"2025-04-30 00:14:29 UTC","55"
"2025-04-30 00:14:32 UTC","61"
"2025-04-30 00:14:35 UTC","60"
"2025-04-30 00:14:38 UTC","62"
"2025-04-30 00:14:41 UTC","68"
"2025-04-30 00:14:44 UTC","64"
"2025-04-30 00:14:47 UTC","58"
"2025-04-30 00:14:50 UTC","59"
"2025-04-30 00:14:53 UTC","61"
"2025-04-30 00:14:56 UTC","64"
"2025-04-30 00:14:59 UTC","64"
"2025-04-30 00:15:02 UTC","59"
"2025-04-30 00:15:05 UTC","57"
"2025-04-30 00:15:08 UTC","61"
"2025-04-30 00:15:11 UTC","58"
"2025-04-30 00:15:14 UTC","60"
"2025-04-30 00:15:17 UTC","61"
"2025-04-30 00:15:20 UTC","61"
"2025-04-30 00:15:23 UTC","63"
"2025-04-30 00:15:26 UTC","59"
"2025-04-30 00:15:29 UTC","59"
"2025-04-30 00:15:32 UTC","60"
"2025-04-30 00:15:35 UTC","62"
"2025-04-30 00:15:38 UTC","64"
"2025-04-30 00:15:41 UTC","59"
"2025-04-30 00:15:44 UTC","62"
"2025-04-30 00:15:47 UTC","70"
"2025-04-30 00:15:50 UTC","50"
"2025-04-30 00:15:53 UTC","59"
"2025-04-30 00:15:56 UTC","58"
"2025-04-30 00:15:59 UTC","57"
"2025-04-30 00:16:02 UTC","57"
"2025-04-30 00:16:05 UTC","59"
"2025-04-30 00:16:08 UTC","56"
"2025-04-30 00:16:11 UTC","57"
"2025-04-30 00:16:14 UTC","54"
"2025-04-30 00:16:17 UTC","56"
"2025-04-30 00:16:20 UTC","58"
"2025-04-30 00:16:23 UTC","64"
"2025-04-30 00:16:26 UTC","61"
"2025-04-30 00:16:29 UTC","54"
"2025-04-30 00:16:32 UTC","59"
"2025-04-30 00:16:35 UTC","54"
"2025-04-30 00:16:38 UTC","54"
"2025-04-30 00:16:41 UTC","62"
"2025-04-30 00:16:44 UTC","68"
"2025-04-30 00:16:47 UTC","65"
"2025-04-30 00:16:50 UTC","64"
"2025-04-30 00:16:53 UTC","63"
"2025-04-30 00:16:56 UTC","63"
"2025-04-30 00:16:59 UTC","58"
"2025-04-30 00:17:02 UTC","55"
"2025-04-30 00:17:05 UTC","62"
"2025-04-30 00:17:08 UTC","59"
"2025-04-30 00:17:11 UTC","60"
"2025-04-30 00:17:14 UTC","65"
"2025-04-30 00:17:17 UTC","60"
"2025-04-30 00:17:20 UTC","58"
"2025-04-30 00:17:23 UTC","57"
"2025-04-30 00:17:26 UTC","58"
"2025-04-30 00:17:29 UTC","54"
"2025-04-30 00:17:32 UTC","54"
"2025-04-30 00:17:35 UTC","59"
"2025-04-30 00:17:38 UTC","51"
"2025-04-30 00:17:41 UTC","56"
"2025-04-30 00:17:44 UTC","51"
"2025-04-30 00:17:47 UTC","56"
"2025-04-30 00:17:50 UTC","56"
"2025-04-30 00:17:53 UTC","61"
"2025-04-30 00:17:56 UTC","61"
"2025-04-30 00:17:59 UTC","57"
"2025-04-30 00:18:02 UTC","59"
"2025-04-30 00:18:05 UTC","58"
"2025-04-30 00:18:08 UTC","59"
"2025-04-30 00:18:11 UTC","56"
"2025-04-30 00:18:14 UTC","47"
"2025-04-30 00:18:17 UTC","54"
"2025-04-30 00:18:20 UTC","62"
"2025-04-30 00:18:23 UTC","62"
"2025-04-30 00:18:26 UTC","62"
"2025-04-30 00:18:29 UTC","59"
"2025-04-30 00:18:32 UTC","59"
"2025-04-30 00:18:35 UTC","66"
"2025-04-30 00:18:38 UTC","65"
"2025-04-30 00:18:41 UTC","69"
"2025-04-30 00:18:44 UTC","57"
"2025-04-30 00:18:47 UTC","62"
"2025-04-30 00:18:50 UTC","69"
"2025-04-30 00:18:53 UTC","72"
"2025-04-30 00:18:56 UTC","72"
"2025-04-30 00:18:59 UTC","73"
"2025-04-30 00:19:02 UTC","68"
"2025-04-30 00:19:05 UTC","73"
"2025-04-30 00:19:08 UTC","77"
"2025-04-30 00:19:11 UTC","65"
"2025-04-30 00:19:14 UTC","56"
"2025-04-30 00:19:17 UTC","58"
"2025-04-30 00:19:20 UTC","66"
"2025-04-30 00:19:23 UTC","59"
"2025-04-30 00:19:26 UTC","60"
"2025-04-30 00:19:29 UTC","61"
"2025-04-30 00:19:32 UTC","66"
"2025-04-30 00:19:35 UTC","67"
"2025-04-30 00:19:38 UTC","67"
"2025-04-30 00:19:41 UTC","59"
"2025-04-30 00:19:44 UTC","65"
"2025-04-30 00:19:47 UTC","64"
"2025-04-30 00:19:50 UTC","65"
"2025-04-30 00:19:53 UTC","63"
"2025-04-30 00:19:56 UTC","62"
"2025-04-30 00:19:59 UTC","58"
"2025-04-30 00:20:02 UTC","57"
"2025-04-30 00:20:05 UTC","58"
"2025-04-30 00:20:08 UTC","64"
"2025-04-30 00:20:11 UTC","57"
"2025-04-30 00:20:14 UTC","60"
"2025-04-30 00:20:17 UTC","63"
"2025-04-30 00:20:20 UTC","61"
"2025-04-30 00:20:23 UTC","58"
"2025-04-30 00:20:26 UTC","61"
"2025-04-30 00:20:29 UTC","60"
"2025-04-30 00:20:32 UTC","54"
"2025-04-30 00:20:35 UTC","54"
"2025-04-30 00:20:38 UTC","57"
"2025-04-30 00:20:41 UTC","60"
"2025-04-30 00:20:44 UTC","61"
"2025-04-30 00:20:47 UTC","57"
"2025-04-30 00:20:50 UTC","59"
"2025-04-30 00:20:53 UTC","60"
"2025-04-30 00:20:56 UTC","59"
"2025-04-30 00:20:59 UTC","59"
"2025-04-30 00:21:02 UTC","59"
"2025-04-30 00:21:05 UTC","57"
"2025-04-30 00:21:08 UTC","57"
"2025-04-30 00:21:11 UTC","60"
"2025-04-30 00:21:14 UTC","62"
"2025-04-30 00:21:17 UTC","57"
"2025-04-30 00:21:20 UTC","57"
"2025-04-30 00:21:23 UTC","61"
"2025-04-30 00:21:26 UTC","61"
"2025-04-30 00:21:29 UTC","59"
"2025-04-30 00:21:32 UTC","51"
"2025-04-30 00:21:35 UTC","57"
"2025-04-30 00:21:38 UTC","55"
"2025-04-30 00:21:41 UTC","56"
"2025-04-30 00:21:44 UTC","55"
"2025-04-30 00:21:47 UTC","59"
"2025-04-30 00:21:50 UTC","57"
"2025-04-30 00:21:53 UTC","55"
"2025-04-30 00:21:56 UTC","54"
"2025-04-30 00:22:00 UTC","56"
"2025-04-30 00:22:03 UTC","60"
"2025-04-30 00:22:06 UTC","56"
"2025-04-30 00:22:09 UTC","58"
"2025-04-30 00:22:12 UTC","57"
"2025-04-30 00:22:15 UTC","59"
"2025-04-30 00:22:18 UTC","55"
"2025-04-30 00:22:21 UTC","54"
"2025-04-30 00:22:24 UTC","55"
"2025-04-30 00:22:27 UTC","54"
"2025-04-30 00:22:30 UTC","55"
"2025-04-30 00:22:33 UTC","53"
"2025-04-30 00:22:36 UTC","52"
"2025-04-30 00:22:39 UTC","56"
"2025-04-30 00:22:42 UTC","55"
"2025-04-30 00:22:45 UTC","50"
"2025-04-30 00:22:48 UTC","51"
"2025-04-30 00:22:51 UTC","52"
"2025-04-30 00:22:54 UTC","55"
"2025-04-30 00:22:57 UTC","55"
"2025-04-30 00:23:00 UTC","54"
"2025-04-30 00:23:03 UTC","55"
"2025-04-30 00:23:06 UTC","53"
"2025-04-30 00:23:09 UTC","53"
"2025-04-30 00:23:12 UTC","55"
"2025-04-30 00:23:15 UTC","52"
"2025-04-30 00:23:18 UTC","56"
"2025-04-30 00:23:21 UTC","58"
"2025-04-30 00:23:24 UTC","57"
"2025-04-30 00:23:27 UTC","51"
"2025-04-30 00:23:30 UTC","49"
"2025-04-30 00:23:33 UTC","57"
"2025-04-30 00:23:36 UTC","52"
"2025-04-30 00:23:39 UTC","59"
"2025-04-30 00:23:42 UTC","55"
"2025-04-30 00:23:45 UTC","52"
"2025-04-30 00:23:48 UTC","56"
"2025-04-30 00:23:51 UTC","56"
"2025-04-30 00:23:54 UTC","53"
"2025-04-30 00:23:57 UTC","57"
"2025-04-30 00:24:00 UTC","54"
"2025-04-30 00:24:03 UTC","55"
"2025-04-30 00:24:06 UTC","55"
"2025-04-30 00:24:09 UTC","51"
"2025-04-30 00:24:12 UTC","56"
"2025-04-30 00:24:15 UTC","60"
"2025-04-30 00:24:18 UTC","61"
"2025-04-30 00:24:21 UTC","57"
"2025-04-30 00:24:24 UTC","57"
"2025-04-30 00:24:27 UTC","58"
"2025-04-30 00:24:30 UTC","60"
"2025-04-30 00:24:33 UTC","61"
"2025-04-30 00:24:36 UTC","59"
"2025-04-30 00:24:39 UTC","62"
"2025-04-30 00:24:42 UTC","56"
"2025-04-30 00:24:45 UTC","55"
"2025-04-30 00:24:48 UTC","54"
"2025-04-30 00:24:51 UTC","50"
"2025-04-30 00:24:54 UTC","48"
"2025-04-30 00:24:57 UTC","51"
"2025-04-30 00:25:00 UTC","54"
"2025-04-30 00:25:03 UTC","56"
"2025-04-30 00:25:06 UTC","57"
"2025-04-30 00:25:09 UTC","58"
"2025-04-30 00:25:12 UTC","56"
"2025-04-30 00:25:15 UTC","55"
"2025-04-30 00:25:18 UTC","57"
"2025-04-30 00:25:21 UTC","56"
"2025-04-30 00:25:24 UTC","55"
"2025-04-30 00:25:27 UTC","58"
"2025-04-30 00:25:30 UTC","49"
"2025-04-30 00:25:33 UTC","53"
"2025-04-30 00:25:36 UTC","60"
"2025-04-30 00:25:39 UTC","60"
"2025-04-30 00:25:42 UTC","58"
"2025-04-30 00:25:45 UTC","53"
"2025-04-30 00:25:48 UTC","55"
"2025-04-30 00:25:51 UTC","56"
"2025-04-30 00:25:54 UTC","61"
"2025-04-30 00:25:57 UTC","57"
"2025-04-30 00:26:00 UTC","53"
"2025-04-30 00:26:03 UTC","54"
"2025-04-30 00:26:06 UTC","56"
"2025-04-30 00:26:09 UTC","58"
"2025-04-30 00:26:12 UTC","55"
"2025-04-30 00:26:15 UTC","55"
"2025-04-30 00:26:18 UTC","54"
"2025-04-30 00:26:21 UTC","56"
"2025-04-30 00:26:24 UTC","58"
"2025-04-30 00:26:27 UTC","53"
"2025-04-30 00:26:30 UTC","55"
"2025-04-30 00:26:33 UTC","52"
"2025-04-30 00:26:36 UTC","55"
"2025-04-30 00:26:39 UTC","55"
"2025-04-30 00:26:42 UTC","60"
"2025-04-30 00:26:45 UTC","53"
"2025-04-30 00:26:48 UTC","52"
"2025-04-30 00:26:51 UTC","59"
"2025-04-30 00:26:54 UTC","53"
"2025-04-30 00:26:57 UTC","56"
"2025-04-30 00:27:00 UTC","56"
"2025-04-30 00:27:03 UTC","61"
"2025-04-30 00:27:06 UTC","74"
"2025-04-30 00:27:09 UTC","74"
"2025-04-30 00:27:12 UTC","70"
"2025-04-30 00:27:15 UTC","65"
"2025-04-30 00:27:18 UTC","63"
"2025-04-30 00:27:21 UTC","64"
"2025-04-30 00:27:24 UTC","61"
"2025-04-30 00:27:27 UTC","67"
"2025-04-30 00:27:30 UTC","66"
"2025-04-30 00:27:33 UTC","62"
"2025-04-30 00:27:36 UTC","58"
"2025-04-30 00:27:39 UTC","51"
"2025-04-30 00:27:42 UTC","61"
"2025-04-30 00:27:45 UTC","54"
"2025-04-30 00:27:48 UTC","55"
"2025-04-30 00:27:51 UTC","47"
"2025-04-30 00:27:54 UTC","51"
"2025-04-30 00:27:57 UTC","53"
"2025-04-30 00:28:00 UTC","51"
"2025-04-30 00:28:03 UTC","47"
"2025-04-30 00:28:06 UTC","51"
"2025-04-30 00:28:09 UTC","51"
"2025-04-30 00:28:12 UTC","54"
"2025-04-30 00:28:15 UTC","55"
"2025-04-30 00:28:18 UTC","57"
"2025-04-30 00:28:21 UTC","57"
"2025-04-30 00:28:24 UTC","51"
"2025-04-30 00:28:27 UTC","51"
"2025-04-30 00:28:30 UTC","53"
"2025-04-30 00:28:33 UTC","55"
"2025-04-30 00:28:36 UTC","56"
"2025-04-30 00:28:39 UTC","49"
"2025-04-30 00:28:42 UTC","50"
"2025-04-30 00:28:45 UTC","56"
"2025-04-30 00:28:48 UTC","58"
"2025-04-30 00:28:51 UTC","56"
"2025-04-30 00:28:54 UTC","59"
"2025-04-30 00:28:57 UTC","62"
"2025-04-30 00:29:00 UTC","49"
"2025-04-30 00:29:03 UTC","55"
"2025-04-30 00:29:06 UTC","53"
"2025-04-30 00:29:09 UTC","54"
"2025-04-30 00:29:12 UTC","55"
"2025-04-30 00:29:15 UTC","60"
"2025-04-30 00:29:18 UTC","57"
"2025-04-30 00:29:21 UTC","55"
"2025-04-30 00:29:24 UTC","58"
"2025-04-30 00:29:27 UTC","56"
"2025-04-30 00:29:30 UTC","49"
"2025-04-30 00:29:33 UTC","54"
"2025-04-30 00:29:36 UTC","58"
"2025-04-30 00:29:39 UTC","50"
"2025-04-30 00:29:42 UTC","49"
"2025-04-30 00:29:45 UTC","61"
"2025-04-30 00:29:48 UTC","57"
"2025-04-30 00:29:51 UTC","45"
"2025-04-30 00:29:54 UTC","49"
"2025-04-30 00:29:57 UTC","53"
"2025-04-30 00:30:00 UTC","53"
"2025-04-30 00:30:03 UTC","51"
"2025-04-30 00:30:06 UTC","57"
"2025-04-30 00:30:09 UTC","54"
"2025-04-30 00:30:12 UTC","54"
"2025-04-30 00:30:15 UTC","49"
"2025-04-30 00:30:18 UTC","52"
"2025-04-30 00:30:21 UTC","58"
"2025-04-30 00:30:24 UTC","58"
"2025-04-30 00:30:27 UTC","53"
"2025-04-30 00:30:30 UTC","58"
"2025-04-30 00:30:33 UTC","57"
"2025-04-30 00:30:36 UTC","59"
"2025-04-30 00:30:39 UTC","53"
"2025-04-30 00:30:42 UTC","49"
"2025-04-30 00:30:45 UTC","48"
"2025-04-30 00:30:48 UTC","50"
"2025-04-30 00:30:51 UTC","54"
"2025-04-30 00:30:54 UTC","56"
"2025-04-30 00:30:57 UTC","50"
"2025-04-30 00:31:00 UTC","54"
"2025-04-30 00:31:03 UTC","52"
"2025-04-30 00:31:06 UTC","54"
"2025-04-30 00:31:09 UTC","46"
"2025-04-30 00:31:12 UTC","47"
"2025-04-30 00:31:15 UTC","53"
"2025-04-30 00:31:18 UTC","52"
"2025-04-30 00:31:21 UTC","50"
"2025-04-30 00:31:24 UTC","54"
"2025-04-30 00:31:27 UTC","51"
"2025-04-30 00:31:30 UTC","52"
"2025-04-30 00:31:33 UTC","57"
"2025-04-30 00:31:36 UTC","51"
"2025-04-30 00:31:39 UTC","53"
"2025-04-30 00:31:42 UTC","53"
"2025-04-30 00:31:45 UTC","59"
"2025-04-30 00:31:48 UTC","56"
"2025-04-30 00:31:51 UTC","55"
"2025-04-30 00:31:54 UTC","55"
"2025-04-30 00:31:57 UTC","57"
"2025-04-30 00:32:00 UTC","57"
"2025-04-30 00:32:03 UTC","59"
"2025-04-30 00:32:06 UTC","59"
"2025-04-30 00:32:09 UTC","49"
"2025-04-30 00:32:12 UTC","51"
"2025-04-30 00:32:15 UTC","55"
"2025-04-30 00:32:18 UTC","58"
"2025-04-30 00:32:21 UTC","55"
"2025-04-30 00:32:24 UTC","55"
"2025-04-30 00:32:27 UTC","55"
"2025-04-30 00:32:30 UTC","58"
"2025-04-30 00:32:33 UTC","58"
"2025-04-30 00:32:36 UTC","53"
"2025-04-30 00:32:39 UTC","45"
"2025-04-30 00:32:42 UTC","47"
"2025-04-30 00:32:45 UTC","55"
"2025-04-30 00:32:48 UTC","56"
"2025-04-30 00:32:51 UTC","56"
"2025-04-30 00:32:54 UTC","55"
"2025-04-30 00:32:57 UTC","55"
"2025-04-30 00:33:00 UTC","55"
"2025-04-30 00:33:03 UTC","56"
"2025-04-30 00:33:06 UTC","58"
"2025-04-30 00:33:09 UTC","54"
"2025-04-30 00:33:12 UTC","51"
"2025-04-30 00:33:15 UTC","61"
